Train_No,Start_Time,End_Time,Journey_Duration_Hours
97005,06:21:00,07:18:00,0.95
97006,06:04:00,07:32:00,1.47
97007,06:31:00,07:28:00,0.95
97008,06:13:00,07:40:00,1.45
97009,06:41:00,07:38:00,0.95
97010,06:44:00,08:12:00,1.47
97011,06:12:00,07:42:00,1.5
97012,06:56:00,08:04:00,1.13
97013,06:56:00,07:54:00,0.97
97014,07:13:00,08:40:00,1.45
97015,06:40:00,08:08:00,1.47
97016,07:17:00,08:47:00,1.5
97017,07:12:00,08:40:00,1.47
97018,07:35:00,09:03:00,1.47
97019,07:24:00,08:52:00,1.47
97020,07:50:00,09:18:00,1.47
97021,07:32:00,09:00:00,1.47
97022,07:57:00,09:26:00,1.48
97023,08:08:00,09:16:00,1.13
97024,08:00:00,09:29:00,1.48
97025,07:56:00,09:22:00,1.43
97026,08:22:00,09:31:00,1.15
97027,08:12:00,09:39:00,1.45
97028,09:07:00,10:17:00,1.17
97029,08:32:00,09:59:00,1.45
97030,09:22:00,10:52:00,1.5
97031,08:51:00,10:21:00,1.5
97032,09:29:00,11:00:00,1.52
97033,10:06:00,10:38:00,0.53
97034,09:51:00,11:20:00,1.48
97035,09:39:00,10:50:00,1.18
97036,10:06:00,11:34:00,1.47
97037,09:29:00,10:58:00,1.48
97038,10:17:00,11:45:00,1.47
97039,10:02:00,11:29:00,1.45
97040,10:27:00,11:55:00,1.47
97041,10:10:00,11:38:00,1.47
97042,10:41:00,11:40:00,0.98
97043,10:47:00,11:59:00,1.2
97044,10:59:00,12:27:00,1.47
97045,11:05:00,12:17:00,1.2
97046,11:07:00,11:38:00,0.52
97047,11:00:00,12:29:00,1.48
97048,11:23:00,12:53:00,1.5
97049,11:12:00,12:39:00,1.45
97050,11:39:00,12:51:00,1.2
97051,12:02:00,13:04:00,1.03
97052,11:47:00,13:17:00,1.5
97053,11:50:00,13:17:00,1.45
97054,12:08:00,13:37:00,1.48
97055,12:08:00,13:35:00,1.45
97056,12:25:00,12:56:00,0.52
97057,12:19:00,13:48:00,1.48
97058,12:40:00,14:08:00,1.47
97059,12:27:00,13:54:00,1.45
97060,12:48:00,14:16:00,1.47
97061,12:31:00,13:58:00,1.45
97062,13:08:00,14:37:00,1.48
97063,13:04:00,14:13:00,1.15
97064,13:20:00,14:18:00,0.97
97065,12:57:00,14:28:00,1.52
97066,13:24:00,14:52:00,1.47
97067,13:01:00,14:33:00,1.53
97068,13:43:00,15:11:00,1.47
97069,13:21:00,14:48:00,1.45
97070,13:56:00,15:25:00,1.48
97071,13:29:00,14:56:00,1.45
97072,14:04:00,15:13:00,1.15
97073,14:33:00,15:05:00,0.53
97074,14:08:00,15:39:00,1.52
97075,13:46:00,15:13:00,1.45
97076,14:27:00,15:56:00,1.48
97077,14:32:00,15:31:00,0.98
97078,14:33:00,16:01:00,1.47
97079,14:12:00,15:39:00,1.45
97080,14:41:00,16:10:00,1.48
97081,14:24:00,15:52:00,1.47
97082,14:55:00,16:23:00,1.47
97083,14:37:00,16:04:00,1.45
97084,15:07:00,16:34:00,1.45
97085,14:57:00,16:24:00,1.45
97086,15:12:00,15:43:00,0.52
97087,15:26:00,16:36:00,1.17
97088,15:31:00,17:03:00,1.53
97089,15:17:00,16:44:00,1.45
97090,15:39:00,17:08:00,1.48
97091,15:43:00,17:12:00,1.48
97092,15:48:00,16:57:00,1.15
97093,15:52:00,17:19:00,1.45
97094,16:00:00,17:31:00,1.52
97095,15:58:00,17:27:00,1.48
97096,16:17:00,17:43:00,1.43
97097,16:54:00,17:54:00,1.0
97098,16:21:00,17:29:00,1.13
97099,17:15:00,18:14:00,0.98
97100,16:46:00,18:14:00,1.47
97101,16:48:00,18:18:00,1.5
97102,17:16:00,18:45:00,1.48
97103,17:00:00,18:30:00,1.5
97104,17:31:00,19:01:00,1.5
97105,17:12:00,18:41:00,1.48
97106,17:59:00,19:27:00,1.47
97107,17:38:00,18:47:00,1.15
97108,18:21:00,19:49:00,1.47
97109,17:59:00,18:54:00,0.92
97110,18:25:00,19:33:00,1.13
97111,17:36:00,19:04:00,1.47
97112,18:35:00,20:02:00,1.45
97113,17:53:00,19:21:00,1.47
97114,18:46:00,20:14:00,1.47
97115,18:20:00,19:33:00,1.22
97116,18:54:00,19:52:00,0.97
97117,18:08:00,19:37:00,1.48
97118,18:58:00,19:29:00,0.52
97119,18:14:00,19:42:00,1.47
97120,19:08:00,20:20:00,1.2
97121,18:43:00,19:54:00,1.18
97122,19:12:00,20:42:00,1.5
97123,19:11:00,20:25:00,1.23
97124,19:27:00,20:56:00,1.48
97125,19:01:00,20:29:00,1.47
97126,19:38:00,20:46:00,1.13
97127,19:14:00,20:42:00,1.47
97128,19:42:00,21:09:00,1.45
97129,19:18:00,20:46:00,1.47
97130,19:49:00,20:21:00,0.53
97131,19:57:00,20:58:00,1.02
97132,20:00:00,21:11:00,1.18
97133,19:45:00,21:13:00,1.47
97134,20:21:00,21:31:00,1.17
97135,20:27:00,21:37:00,1.17
97136,20:31:00,21:58:00,1.45
97137,21:02:00,22:14:00,1.2
97138,20:38:00,21:47:00,1.15
97139,20:52:00,22:21:00,1.48
97140,20:52:00,21:52:00,1.0
97141,21:17:00,22:29:00,1.2
97142,21:04:00,22:35:00,1.52
97143,21:42:00,22:53:00,1.18
97144,21:20:00,22:48:00,1.47
97145,22:03:00,23:13:00,1.17
97146,22:06:00,23:35:00,1.48
97147,21:58:00,23:26:00,1.47
97148,22:26:00,23:25:00,0.98
97149,22:06:00,23:34:00,1.47
97150,23:39:00,00:11:00,0.53
97151,22:16:00,23:45:00,1.48
97152,23:58:00,00:29:00,0.52
97153,22:24:00,23:53:00,1.48
97155,22:52:00,00:01:00,1.15
97201,06:20:00,07:38:00,1.3
97202,05:57:00,07:16:00,1.32
97203,06:32:00,07:50:00,1.3
97204,07:29:00,08:50:00,1.35
97205,07:16:00,08:34:00,1.3
97206,07:47:00,09:07:00,1.33
97207,07:36:00,08:54:00,1.3
97208,08:41:00,10:02:00,1.35
97209,08:20:00,09:38:00,1.3
97210,09:05:00,10:26:00,1.35
97211,09:15:00,10:32:00,1.28
97212,09:48:00,10:50:00,1.03
97213,09:33:00,10:52:00,1.32
97214,10:40:00,12:00:00,1.33
97215,10:22:00,11:39:00,1.28
97216,11:03:00,12:23:00,1.33
97217,10:36:00,11:53:00,1.28
97218,11:47:00,13:09:00,1.37
97219,11:24:00,12:43:00,1.32
97220,12:05:00,13:25:00,1.33
97221,12:39:00,13:57:00,1.3
97222,13:00:00,14:20:00,1.33
97223,13:55:00,15:13:00,1.3
97224,14:08:00,15:30:00,1.37
97225,15:13:00,16:31:00,1.3
97226,15:36:00,16:56:00,1.33
97227,15:27:00,16:48:00,1.35
97228,16:43:00,18:04:00,1.35
97229,15:47:00,17:06:00,1.32
97230,17:02:00,18:22:00,1.33
97231,16:06:00,17:24:00,1.3
97232,17:15:00,18:34:00,1.32
97233,16:34:00,17:51:00,1.28
97234,17:32:00,18:34:00,1.03
97235,17:13:00,18:15:00,1.03
97236,17:59:00,19:18:00,1.32
97237,17:58:00,18:58:00,1.0
97238,18:25:00,19:45:00,1.33
97239,17:58:00,19:19:00,1.35
97240,18:47:00,20:06:00,1.32
97241,18:22:00,19:41:00,1.32
97242,19:10:00,20:33:00,1.38
97243,18:42:00,20:01:00,1.32
97244,19:30:00,20:52:00,1.37
97245,19:05:00,20:23:00,1.3
97246,19:53:00,21:13:00,1.33
97247,19:43:00,20:45:00,1.03
97248,20:20:00,21:41:00,1.35
97249,20:00:00,21:18:00,1.3
97250,20:34:00,21:54:00,1.33
97251,20:22:00,21:40:00,1.3
97252,21:08:00,22:32:00,1.4
97253,20:48:00,22:08:00,1.33
97254,21:33:00,22:34:00,1.02
97255,21:13:00,22:31:00,1.3
97256,21:59:00,23:20:00,1.35
97258,22:18:00,23:39:00,1.35
97260,22:54:00,23:54:00,1.0
97301,00:34:00,01:30:00,0.93
97302,04:00:00,04:56:00,0.93
97303,06:36:00,07:32:00,0.93
97304,04:20:00,05:16:00,0.93
97305,06:48:00,07:44:00,0.93
97306,04:40:00,05:36:00,0.93
97307,07:08:00,08:04:00,0.93
97308,05:20:00,06:16:00,0.93
97309,07:28:00,08:24:00,0.93
97310,05:30:00,06:28:00,0.97
97311,07:44:00,08:40:00,0.93
97312,05:40:00,06:36:00,0.93
97313,08:00:00,08:56:00,0.93
97314,05:46:00,06:44:00,0.97
97315,08:08:00,09:04:00,0.93
97316,06:00:00,06:56:00,0.93
97317,08:16:00,09:12:00,0.93
97318,06:16:00,07:12:00,0.93
97319,08:24:00,09:20:00,0.93
97320,06:28:00,07:24:00,0.93
97321,08:36:00,09:32:00,0.93
97322,06:52:00,07:48:00,0.93
97323,08:47:00,09:45:00,0.97
97324,07:04:00,08:00:00,0.93
97325,08:58:00,09:54:00,0.93
97326,07:24:00,08:20:00,0.93
97327,09:03:00,10:02:00,0.98
97328,07:40:00,08:36:00,0.93
97329,09:18:00,10:14:00,0.93
97330,07:55:00,08:54:00,0.98
97331,09:26:00,10:23:00,0.95
97332,07:59:00,08:57:00,0.97
97333,09:37:00,10:33:00,0.93
97334,08:17:00,09:15:00,0.97
97335,09:41:00,10:37:00,0.93
97336,08:24:00,09:22:00,0.97
97337,09:49:00,10:46:00,0.95
97338,08:36:00,09:33:00,0.95
97339,10:06:00,11:01:00,0.92
97340,08:47:00,09:45:00,0.97
97341,10:14:00,11:09:00,0.92
97342,09:00:00,09:58:00,0.97
97343,10:26:00,11:24:00,0.97
97344,09:08:00,10:06:00,0.97
97345,10:40:00,11:37:00,0.95
97346,09:16:00,10:14:00,0.97
97347,10:48:00,11:48:00,1.0
97348,09:30:00,10:30:00,1.0
97349,10:56:00,11:52:00,0.93
97350,09:41:00,10:40:00,0.98
97351,11:04:00,12:00:00,0.93
97352,09:50:00,10:48:00,0.97
97353,11:20:00,12:15:00,0.92
97354,09:58:00,10:56:00,0.97
97355,11:37:00,12:33:00,0.93
97356,10:06:00,11:04:00,0.97
97357,11:41:00,12:37:00,0.93
97358,10:18:00,11:16:00,0.97
97359,12:23:00,13:19:00,0.93
97360,10:30:00,11:28:00,0.97
97361,12:49:00,13:49:00,1.0
97362,10:42:00,11:41:00,0.98
97363,13:09:00,14:05:00,0.93
97364,10:52:00,11:50:00,0.97
97365,13:38:00,14:34:00,0.93
97366,11:21:00,12:19:00,0.97
97367,14:00:00,14:56:00,0.93
97368,11:37:00,12:35:00,0.97
97369,14:20:00,15:15:00,0.92
97370,11:58:00,12:57:00,0.98
97371,14:29:00,15:25:00,0.93
97372,12:57:00,13:55:00,0.97
97373,15:37:00,16:34:00,0.95
97374,13:27:00,14:25:00,0.97
97375,16:13:00,16:51:00,0.63
97376,13:59:00,14:57:00,0.97
97377,16:09:00,17:05:00,0.93
97378,14:22:00,15:21:00,0.98
97379,16:19:00,17:15:00,0.93
97380,14:54:00,15:52:00,0.97
97381,16:30:00,17:26:00,0.93
97382,15:16:00,16:13:00,0.95
97383,16:38:00,17:35:00,0.95
97384,15:23:00,16:01:00,0.63
97385,16:52:00,17:48:00,0.93
97386,15:41:00,16:39:00,0.97
97387,17:04:00,18:00:00,0.93
97388,15:55:00,16:52:00,0.95
97389,17:08:00,18:04:00,0.93
97390,16:15:00,17:12:00,0.95
97391,17:16:00,18:12:00,0.93
97392,16:27:00,17:24:00,0.95
97393,17:24:00,18:20:00,0.93
97394,16:30:00,17:28:00,0.97
97395,17:32:00,18:28:00,0.93
97396,16:35:00,17:32:00,0.95
97397,17:44:00,18:40:00,0.93
97398,16:42:00,17:40:00,0.97
97399,18:04:00,19:02:00,0.97
97400,16:58:00,17:53:00,0.92
97401,18:29:00,19:26:00,0.95
97402,17:01:00,17:58:00,0.95
97403,18:38:00,19:34:00,0.93
97404,17:10:00,18:09:00,0.98
97405,18:46:00,19:42:00,0.93
97406,17:14:00,17:52:00,0.63
97407,18:57:00,19:53:00,0.93
97408,17:20:00,18:18:00,0.97
97409,19:27:00,20:06:00,0.65
97410,17:31:00,18:11:00,0.67
97411,19:22:00,20:17:00,0.92
97412,17:42:00,18:41:00,0.98
97413,19:35:00,20:32:00,0.95
97414,17:52:00,18:50:00,0.97
97415,19:57:00,20:35:00,0.63
97416,18:06:00,19:05:00,0.98
97417,19:50:00,20:46:00,0.93
97418,18:12:00,19:09:00,0.95
97419,20:17:00,21:13:00,0.93
97420,18:16:00,18:55:00,0.65
97421,20:35:00,21:31:00,0.93
97422,18:24:00,19:22:00,0.97
97423,21:04:00,21:59:00,0.92
97424,18:36:00,19:14:00,0.63
97425,22:02:00,22:57:00,0.92
97426,18:44:00,19:42:00,0.97
97427,22:39:00,23:34:00,0.92
97428,18:57:00,19:55:00,0.97
97429,22:30:00,23:09:00,0.65
97430,19:12:00,19:51:00,0.65
97431,22:47:00,23:42:00,0.92
97432,19:30:00,20:28:00,0.97
97433,22:59:00,23:55:00,0.93
97434,19:38:00,20:38:00,1.0
97435,23:12:00,00:07:00,0.92
97436,19:48:00,20:46:00,0.97
97437,23:39:00,00:35:00,0.93
97438,20:03:00,21:01:00,0.97
97439,23:59:00,00:55:00,0.93
97440,21:21:00,22:20:00,0.98
97441,23:35:00,00:30:00,0.92
97442,21:41:00,22:20:00,0.65
97444,21:31:00,22:30:00,0.98
97445,23:52:00,00:48:00,0.93
97446,21:54:00,22:52:00,0.97
97501,08:40:00,09:14:00,0.57
97502,09:18:00,09:55:00,0.62
97503,09:07:00,09:41:00,0.57
97504,09:45:00,10:22:00,0.62
97601,08:28:00,08:56:00,0.47
97602,04:51:00,05:21:00,0.5
97603,08:43:00,09:11:00,0.47
97604,05:42:00,06:12:00,0.5
97605,08:55:00,09:23:00,0.47
97606,05:54:00,06:24:00,0.5
97607,09:11:00,09:39:00,0.47
97608,07:38:00,08:08:00,0.5
97609,09:22:00,09:52:00,0.5
97610,09:11:00,09:41:00,0.5
97611,09:54:00,10:22:00,0.47
97612,09:39:00,10:10:00,0.52
97613,10:18:00,10:46:00,0.47
97614,10:03:00,10:34:00,0.52
97615,10:30:00,11:01:00,0.52
97616,10:41:00,11:11:00,0.5
97617,10:44:00,11:13:00,0.48
97618,15:47:00,16:17:00,0.5
97619,10:52:00,11:22:00,0.5
97620,16:13:00,16:43:00,0.5
97621,11:16:00,11:44:00,0.47
97622,17:06:00,17:36:00,0.5
97623,16:43:00,17:11:00,0.47
97624,17:21:00,17:50:00,0.48
97625,17:28:00,17:56:00,0.47
97626,17:56:00,18:26:00,0.5
97627,17:48:00,18:16:00,0.47
97628,18:07:00,18:37:00,0.5
97629,18:18:00,18:46:00,0.47
97630,18:27:00,18:57:00,0.5
97631,18:50:00,19:18:00,0.47
97632,19:00:00,19:30:00,0.5
97633,20:26:00,20:55:00,0.48
97634,19:28:00,19:59:00,0.52
97635,22:09:00,22:37:00,0.47
97636,19:19:00,19:49:00,0.5
97637,22:27:00,22:56:00,0.48
97638,18:05:00,18:35:00,0.5
97639,22:55:00,23:23:00,0.47
97640,18:12:00,18:43:00,0.52
97641,23:25:00,23:53:00,0.47
97642,18:32:00,19:03:00,0.52
97643,23:48:00,00:16:00,0.47
97644,18:55:00,19:25:00,0.5
97645,21:03:00,21:32:00,0.48
97646,19:20:00,19:50:00,0.5
97647,22:06:00,22:35:00,0.48
97648,19:47:00,20:17:00,0.5
97649,22:30:00,22:59:00,0.48
97651,22:54:00,23:23:00,0.48
97653,23:25:00,23:54:00,0.48
97655,23:56:00,00:25:00,0.48
98000,04:00:00,05:17:00,1.28
98001,00:13:00,01:30:00,1.28
98002,04:26:00,05:43:00,1.28
98003,00:28:00,01:45:00,1.28
98004,04:59:00,06:16:00,1.28
98005,00:45:00,02:02:00,1.28
98006,05:23:00,06:40:00,1.28
98007,04:23:00,05:40:00,1.28
98008,05:39:00,06:56:00,1.28
98009,04:39:00,05:56:00,1.28
98010,05:51:00,07:08:00,1.28
98011,04:51:00,06:08:00,1.28
98012,06:05:00,07:22:00,1.28
98013,05:50:00,06:21:00,0.52
98014,06:23:00,07:40:00,1.28
98015,05:08:00,06:25:00,1.28
98016,06:35:00,07:53:00,1.3
98017,05:22:00,06:39:00,1.28
98018,06:43:00,07:43:00,1.0
98019,05:30:00,06:47:00,1.28
98020,06:51:00,08:09:00,1.3
98021,06:25:00,06:55:00,0.5
98022,07:08:00,08:26:00,1.3
98023,05:47:00,07:04:00,1.28
98024,07:20:00,08:37:00,1.28
98025,06:00:00,07:17:00,1.28
98026,07:28:00,08:27:00,0.98
98027,06:08:00,07:25:00,1.28
98028,07:32:00,08:49:00,1.28
98029,06:20:00,07:37:00,1.28
98030,07:48:00,09:05:00,1.28
98031,06:42:00,07:44:00,1.03
98032,07:56:00,08:55:00,0.98
98033,06:28:00,07:45:00,1.28
98034,08:00:00,09:17:00,1.28
98035,06:44:00,08:02:00,1.3
98036,08:12:00,09:29:00,1.28
98037,06:52:00,08:12:00,1.33
98038,08:24:00,09:41:00,1.28
98039,07:00:00,08:17:00,1.28
98040,08:36:00,09:35:00,0.98
98041,07:13:00,08:30:00,1.28
98042,08:40:00,09:57:00,1.28
98043,07:22:00,08:39:00,1.28
98044,08:50:00,10:08:00,1.3
98045,07:30:00,08:47:00,1.28
98046,08:58:00,10:16:00,1.3
98047,07:43:00,09:00:00,1.28
98048,09:10:00,10:27:00,1.28
98049,08:05:00,09:22:00,1.28
98050,09:20:00,10:37:00,1.28
98051,08:34:00,09:33:00,0.98
98052,09:31:00,10:48:00,1.28
98053,08:23:00,09:40:00,1.28
98054,09:40:00,10:57:00,1.28
98055,08:41:00,09:59:00,1.3
98056,09:54:00,11:13:00,1.32
98057,08:53:00,10:11:00,1.3
98058,10:08:00,11:25:00,1.28
98059,09:05:00,10:22:00,1.28
98060,10:20:00,11:37:00,1.28
98061,09:17:00,10:34:00,1.28
98062,10:32:00,11:49:00,1.28
98063,09:29:00,10:47:00,1.3
98064,10:43:00,12:00:00,1.28
98065,09:45:00,11:02:00,1.28
98066,10:59:00,12:17:00,1.3
98067,10:01:00,11:18:00,1.28
98068,11:09:00,12:26:00,1.28
98069,10:12:00,11:29:00,1.28
98070,11:18:00,12:35:00,1.28
98071,10:23:00,11:40:00,1.28
98072,11:32:00,12:49:00,1.28
98073,10:31:00,11:48:00,1.28
98074,11:40:00,12:57:00,1.28
98075,10:41:00,12:01:00,1.33
98076,11:52:00,13:09:00,1.28
98077,10:52:00,12:09:00,1.28
98078,12:04:00,13:25:00,1.35
98079,11:09:00,12:26:00,1.28
98080,12:09:00,13:29:00,1.33
98081,11:21:00,12:38:00,1.28
98082,12:23:00,13:41:00,1.3
98083,11:43:00,12:43:00,1.0
98084,12:36:00,13:54:00,1.3
98085,11:41:00,12:58:00,1.28
98087,11:54:00,13:11:00,1.28
98088,13:00:00,14:17:00,1.28
98089,12:06:00,13:23:00,1.28
98090,13:08:00,14:25:00,1.28
98091,12:21:00,13:38:00,1.28
98092,13:24:00,14:41:00,1.28
98093,12:40:00,13:58:00,1.3
98094,13:40:00,14:57:00,1.28
98095,12:53:00,14:11:00,1.3
98096,13:52:00,15:09:00,1.28
98097,13:05:00,14:22:00,1.28
98098,14:04:00,15:21:00,1.28
98099,13:21:00,14:38:00,1.28
98100,14:20:00,15:37:00,1.28
98101,13:29:00,14:46:00,1.28
98102,14:24:00,15:41:00,1.28
98103,14:19:00,15:19:00,1.0
98104,14:32:00,15:49:00,1.28
98105,13:45:00,15:02:00,1.28
98106,14:46:00,16:04:00,1.3
98107,13:58:00,15:15:00,1.28
98108,14:58:00,16:18:00,1.33
98109,14:10:00,15:29:00,1.32
98110,15:15:00,16:32:00,1.28
98111,14:29:00,15:47:00,1.3
98112,15:27:00,16:44:00,1.28
98113,14:45:00,16:02:00,1.28
98114,15:31:00,16:48:00,1.28
98115,14:57:00,16:14:00,1.28
98116,15:39:00,16:56:00,1.28
98117,15:01:00,16:18:00,1.28
98118,15:57:00,17:16:00,1.32
98119,15:13:00,16:31:00,1.3
98120,16:14:00,17:32:00,1.3
98121,15:25:00,16:42:00,1.28
98122,16:22:00,17:40:00,1.3
98123,15:37:00,16:54:00,1.28
98124,16:41:00,18:00:00,1.32
98125,15:41:00,16:58:00,1.28
98126,16:54:00,18:12:00,1.3
98127,15:55:00,17:12:00,1.28
98128,17:10:00,18:27:00,1.28
98129,16:00:00,17:17:00,1.28
98130,17:20:00,18:37:00,1.28
98131,16:08:00,17:27:00,1.32
98132,17:38:00,18:57:00,1.32
98133,16:36:00,17:39:00,1.05
98134,17:48:00,18:49:00,1.02
98135,16:23:00,17:43:00,1.33
98136,17:53:00,19:12:00,1.32
98137,16:36:00,17:54:00,1.3
98138,18:06:00,19:24:00,1.3
98139,16:52:00,18:09:00,1.28
98140,18:22:00,19:43:00,1.35
98141,17:04:00,18:21:00,1.28
98142,18:38:00,19:57:00,1.32
98143,17:30:00,18:30:00,1.0
98144,18:47:00,19:46:00,0.98
98145,17:21:00,18:39:00,1.3
98146,18:57:00,20:14:00,1.28
98147,17:33:00,18:50:00,1.28
98148,19:05:00,20:22:00,1.28
98149,17:55:00,18:55:00,1.0
98150,19:15:00,20:32:00,1.28
98151,17:46:00,19:05:00,1.32
98152,19:26:00,20:43:00,1.28
98153,17:57:00,19:15:00,1.3
98154,19:39:00,20:56:00,1.28
98155,18:01:00,19:19:00,1.3
98156,19:53:00,21:10:00,1.28
98157,18:12:00,19:30:00,1.3
98158,19:57:00,21:14:00,1.28
98159,18:26:00,19:43:00,1.28
98160,20:07:00,21:26:00,1.32
98161,18:40:00,19:57:00,1.28
98162,20:20:00,21:38:00,1.3
98163,18:54:00,20:13:00,1.32
98164,20:28:00,21:46:00,1.3
98165,19:07:00,20:24:00,1.28
98166,20:37:00,21:07:00,0.5
98167,19:29:00,20:29:00,1.0
98168,20:42:00,22:01:00,1.32
98169,19:20:00,20:37:00,1.28
98170,20:47:00,22:05:00,1.3
98171,19:32:00,20:50:00,1.3
98172,20:56:00,22:14:00,1.3
98173,20:00:00,20:59:00,0.98
98174,21:04:00,22:22:00,1.3
98175,19:52:00,21:10:00,1.3
98176,21:14:00,22:32:00,1.3
98177,20:14:00,21:14:00,1.0
98178,21:27:00,22:45:00,1.3
98179,20:05:00,21:23:00,1.3
98180,21:38:00,22:55:00,1.28
98181,20:30:00,21:30:00,1.0
98182,21:48:00,23:06:00,1.3
98183,20:17:00,21:34:00,1.28
98184,21:58:00,23:15:00,1.28
98185,20:35:00,21:52:00,1.28
98186,22:05:00,23:23:00,1.3
98187,21:03:00,22:03:00,1.0
98188,22:15:00,23:32:00,1.28
98189,20:50:00,22:07:00,1.28
98190,22:30:00,23:47:00,1.28
98191,21:00:00,22:17:00,1.28
98192,22:45:00,00:03:00,1.3
98193,21:14:00,22:32:00,1.3
98194,23:00:00,00:17:00,1.28
98195,21:30:00,22:49:00,1.32
98196,23:08:00,23:23:00,0.25
98197,21:42:00,23:00:00,1.3
98198,23:23:00,00:41:00,1.3
98199,21:57:00,23:15:00,1.3
98200,23:31:00,00:01:00,0.5
98201,22:05:00,23:23:00,1.3
98202,23:44:00,01:02:00,1.3
98203,22:18:00,23:35:00,1.28
98204,23:59:00,01:19:00,1.33
98205,22:32:00,23:49:00,1.28
98207,22:51:00,00:08:00,1.28
98208,21:31:00,21:46:00,0.25
98209,23:00:00,00:17:00,1.28
98211,23:15:00,00:32:00,1.28
98213,23:30:00,00:47:00,1.28
98214,00:15:00,00:30:00,0.25
98215,23:51:00,01:09:00,1.3
98300,03:48:00,04:52:00,1.07
98301,00:03:00,01:07:00,1.07
98302,04:04:00,05:08:00,1.07
98303,06:12:00,07:15:00,1.05
98304,04:28:00,05:32:00,1.07
98305,06:36:00,07:39:00,1.05
98306,05:00:00,06:04:00,1.07
98307,06:48:00,07:54:00,1.1
98308,05:28:00,06:32:00,1.07
98309,07:51:00,08:37:00,0.77
98310,05:44:00,06:48:00,1.07
98311,07:49:00,08:52:00,1.05
98312,05:57:00,07:00:00,1.05
98313,08:09:00,09:12:00,1.05
98314,06:15:00,07:18:00,1.05
98315,08:29:00,09:32:00,1.05
98316,06:29:00,07:32:00,1.05
98317,08:45:00,09:48:00,1.05
98318,06:42:00,07:45:00,1.05
98319,08:57:00,10:00:00,1.05
98320,07:26:00,08:29:00,1.05
98321,09:43:00,10:29:00,0.77
98322,07:50:00,08:53:00,1.05
98323,09:37:00,10:42:00,1.08
98324,08:06:00,09:09:00,1.05
98325,09:57:00,11:00:00,1.05
98326,08:46:00,09:49:00,1.05
98327,10:27:00,11:30:00,1.05
98328,09:07:00,10:12:00,1.08
98329,10:55:00,11:43:00,0.8
98330,09:20:00,10:23:00,1.05
98331,11:00:00,12:03:00,1.05
98332,09:39:00,10:42:00,1.05
98333,11:17:00,12:20:00,1.05
98334,09:58:00,10:43:00,0.75
98335,11:29:00,12:34:00,1.08
98336,10:12:00,11:17:00,1.08
98337,12:17:00,13:20:00,1.05
98338,10:38:00,11:23:00,0.75
98339,12:30:00,13:34:00,1.07
98340,10:50:00,11:35:00,0.75
98341,13:09:00,14:12:00,1.05
98342,11:09:00,12:13:00,1.07
98343,13:33:00,14:36:00,1.05
98344,11:38:00,12:41:00,1.05
98345,13:49:00,14:53:00,1.07
98346,11:58:00,13:01:00,1.05
98347,14:21:00,15:24:00,1.05
98348,12:14:00,13:17:00,1.05
98349,14:37:00,15:41:00,1.07
98350,12:30:00,13:34:00,1.07
98351,14:49:00,15:53:00,1.07
98352,12:41:00,13:45:00,1.07
98353,15:29:00,16:34:00,1.08
98354,13:30:00,14:33:00,1.05
98355,16:07:00,16:53:00,0.77
98356,13:50:00,14:53:00,1.05
98357,16:28:00,17:31:00,1.05
98358,14:26:00,15:29:00,1.05
98359,16:48:00,17:51:00,1.05
98360,14:49:00,15:53:00,1.07
98361,17:00:00,18:03:00,1.05
98362,15:04:00,16:08:00,1.07
98363,17:16:00,18:19:00,1.05
98364,15:37:00,16:25:00,0.8
98365,18:05:00,19:09:00,1.07
98366,15:49:00,16:52:00,1.05
98367,19:01:00,19:47:00,0.77
98368,16:07:00,17:12:00,1.08
98369,19:02:00,20:05:00,1.05
98370,16:24:00,17:28:00,1.07
98371,19:16:00,20:19:00,1.05
98372,16:42:00,17:49:00,1.12
98373,19:37:00,20:41:00,1.07
98374,17:04:00,18:08:00,1.07
98375,20:00:00,21:05:00,1.08
98376,17:39:00,18:42:00,1.05
98377,20:26:00,21:29:00,1.05
98378,17:59:00,19:04:00,1.08
98379,21:18:00,22:22:00,1.07
98380,18:14:00,19:20:00,1.1
98381,21:38:00,22:43:00,1.08
98382,18:29:00,19:32:00,1.05
98384,19:23:00,20:08:00,0.75
98386,19:57:00,21:00:00,1.05
98388,20:15:00,21:22:00,1.12
98390,20:30:00,21:34:00,1.07
98392,20:48:00,21:51:00,1.05
98394,21:15:00,22:18:00,1.05
98500,04:00:00,04:48:00,0.8
98501,07:18:00,08:05:00,0.78
98502,04:16:00,05:04:00,0.8
98503,07:36:00,08:24:00,0.8
98504,04:38:00,05:26:00,0.8
98505,08:13:00,09:00:00,0.78
98506,05:04:00,05:52:00,0.8
98507,09:07:00,09:36:00,0.48
98508,05:20:00,06:08:00,0.8
98509,09:09:00,09:57:00,0.8
98510,05:36:00,06:24:00,0.8
98511,09:21:00,10:08:00,0.78
98512,05:48:00,06:36:00,0.8
98513,09:33:00,10:21:00,0.8
98514,06:04:00,06:34:00,0.5
98515,09:49:00,10:36:00,0.78
98516,07:09:00,07:57:00,0.8
98517,10:08:00,10:55:00,0.78
98518,07:17:00,08:05:00,0.8
98519,10:16:00,11:04:00,0.8
98520,07:32:00,08:20:00,0.8
98521,10:34:00,11:22:00,0.8
98522,08:13:00,09:01:00,0.8
98523,10:45:00,11:32:00,0.78
98524,08:36:00,09:25:00,0.82
